run_id,structure_id,position_group,manual_group,is_extra_tail_group,x_m,y_m,position_received_packets,position_expected_packets_from_fcnt,position_missing_packets_from_fcnt,position_duplicate_fcnt_packets,position_fcnt_min,position_fcnt_max,position_packet_delivery_rate,position_packet_loss_rate,position_data_loss_rate
2026-07-02_R1411_01,R1411,9,9,False,111.088,92.39999999999999,6,363,357,0,2036,2398,0.01652892561983471,0.9834710743801653,0.9834710743801653
2026-07-02_R1411_01,R1411,10,10,False,124.72399999999999,92.39999999999999,24,373,349,0,2039,2411,0.064343163538874,0.935656836461126,0.935656836461126
2026-07-02_R1420_01,R1420,1,1,False,2.0,107.25,26,237,211,0,1501,1737,0.10970464135021098,0.890295358649789,0.890295358649789
2026-07-02_R1420_01,R1420,2,2,False,15.636,107.25,30,239,209,0,1514,1752,0.12552301255230125,0.8744769874476988,0.8744769874476988
2026-07-02_R1420_01,R1420,3,3,False,29.272,107.25,28,238,210,0,1529,1766,0.11764705882352941,0.8823529411764706,0.8823529411764706
2026-07-02_R1420_01,R1420,4,4,False,42.908,107.25,33,240,207,1,1543,1782,0.1375,0.8625,0.8625
2026-07-02_R1420_01,R1420,5,5,False,56.544,107.25,21,236,215,1,1560,1795,0.08898305084745763,0.9110169491525424,0.9110169491525424
2026-07-02_R1420_01,R1420,6,6,False,70.17999999999999,107.25,31,240,209,1,1571,1810,0.12916666666666668,0.8708333333333333,0.8708333333333333
2026-07-02_R1420_01,R1420,7,7,False,83.816,107.25,13,245,232,1,1587,1831,0.053061224489795916,0.9469387755102041,0.9469387755102041
2026-07-02_R1420_01,R1420,8,8,False,97.452,107.25,16,246,230,2,1594,1839,0.06504065040650407,0.9349593495934959,0.9349593495934959
2026-07-02_R1420_01,R1420,9,9,False,111.088,107.25,4,242,238,0,1603,1844,0.01652892561983471,0.9834710743801653,0.9834710743801653
2026-07-02_R1420_01,R1420,10,10,False,124.72399999999999,107.25,4,245,241,0,1605,1849,0.0163265306122449,0.9836734693877551,0.9836734693877551
2026-07-02_R1420_01,R1420,11,11,False,138.35999999999999,107.25,2,255,253,0,1607,1861,0.00784313725490196,0.9921568627450981,0.9921568627450981
2026-07-02_R1433_01,R1433,1,1,False,2.0,128.7,30,275,245,0,1634,1908,0.10909090909090909,0.8909090909090909,0.8909090909090909
2026-07-02_R1433_01,R1433,2,2,False,15.636,128.7,34,277,243,0,1649,1925,0.12274368231046931,0.8772563176895307,0.8772563176895307
2026-07-02_R1433_01,R1433,3,3,False,29.272,128.7,30,275,245,0,1666,1940,0.10909090909090909,0.8909090909090909,0.8909090909090909
2026-07-02_R1433_01,R1433,4,4,False,42.908,128.7,32,276,244,0,1681,1956,0.11594202898550725,0.8840579710144928,0.8840579710144928
2026-07-02_R1433_01,R1433,5,5,False,56.544,128.7,28,274,246,0,1697,1970,0.10218978102189781,0.8978102189781022,0.8978102189781022
2026-07-02_R1433_01,R1433,6,6,False,70.17999999999999,128.7,30,276,246,0,1711,1986,0.10869565217391304,0.8913043478260869,0.8913043478260869
2026-07-02_R1433_01,R1433,7,7,False,83.816,128.7,8,277,269,0,1726,2002,0.02888086642599278,0.9711191335740073,0.9711191335740073
2026-07-02_R1433_01,R1433,8,8,False,97.452,128.7,22,285,263,0,1730,2014,0.07719298245614035,0.9228070175438596,0.9228070175438596
2026-07-02_R1433_01,R1433,9,9,False,111.088,128.7,4,280,276,0,1741,2020,0.014285714285714285,0.9857142857142858,0.9857142857142858
2026-07-02_R1433_01,R1433,10,10,False,124.72399999999999,128.7,4,280,276,0,1743,2022,0.014285714285714285,0.9857142857142858,0.9857142857142858
2026-07-02_R1433_01,R1433,12,12,False,161.99599999999998,128.7,18,299,281,0,1745,2043,0.06020066889632107,0.939799331103679,0.939799331103679
2026-07-02_R1441_01,R1441,1,1,False,2.0,141.9,32,312,280,0,1779,2090,0.10256410256410256,0.8974358974358975,0.8974358974358975
2026-07-02_R1441_01,R1441,2,2,False,15.636,141.9,30,311,281,0,1795,2105,0.09646302250803858,0.9035369774919614,0.9035369774919614
2026-07-02_R1441_01,R1441,3,3,False,29.272,141.9,9,304,295,0,1810,2113,0.029605263157894735,0.9703947368421053,0.9703947368421053
2026-07-02_R1441_01,R1441,4,4,False,42.908,141.9,33,316,283,0,1814,2129,0.10443037974683544,0.8955696202531646,0.8955696202531646
2026-07-02_R1441_01,R1441,5,5,False,56.544,141.9,6,305,299,0,1831,2135,0.019672131147540985,0.980327868852459,0.980327868852459
2026-07-02_R1441_01,R1441,6,6,False,70.17999999999999,141.9,24,314,290,0,1834,2147,0.07643312101910828,0.9235668789808917,0.9235668789808917
2026-07-02_R1441_01,R1441,7,7,False,83.816,141.9,2,304,302,0,1846,2149,0.006578947368421052,0.993421052631579,0.993421052631579
2026-07-02_R1441_01,R1441,8,8,False,97.452,141.9,4,308,304,0,1847,2154,0.012987012987012988,0.987012987012987,0.987012987012987
2026-07-02_R1441_01,R1441,12,13,True,161.99599999999998,141.9,57,386,329,1,1853,2238,0.14766839378238342,0.8523316062176166,0.8523316062176166
2026-07-02_R1451_02,R1451,1,1,False,2.0,158.39999999999998,13,13,0,11,13,25,1.0,0.0,0.0
2026-07-02_R1451_02,R1451,2,2,False,15.636,158.39999999999998,19,19,0,17,25,43,1.0,0.0,0.0
2026-07-02_R1451_02,R1451,3,3,False,29.272,158.39999999999998,17,17,0,15,43,59,1.0,0.0,0.0
2026-07-02_R1451_02,R1451,4,4,False,42.908,158.39999999999998,26,26,0,17,59,84,1.0,0.0,0.0
2026-07-02_R1451_02,R1451,5,5,False,56.544,158.39999999999998,16,16,0,9,80,95,1.0,0.0,0.0
2026-07-02_R1451_02,R1451,6,6,False,70.17999999999999,158.39999999999998,2,7,5,0,93,99,0.2857142857142857,0.7142857142857143,0.7142857142857143
2026-07-02_R1451_02,R1451,7,7,False,83.816,158.39999999999998,4,19,15,0,94,112,0.21052631578947367,0.7894736842105263,0.7894736842105263
